Gene name,Mutated samples,Samples tested
NBAS,62,809
RABGAP1L,62,809
KCNMA1_ENST00000640834,62,809
MUC4,62,825
KCNMA1_ENST00000640807,62,809
KCNMA1_ENST00000638759,62,809
GPR158,62,809
ATP10A,62,809
TPO_ENST00000346956,62,809
MUC4_ENST00000475231,62,825
MAML2,62,809
FOXP1_ENST00000475937,62,1088
SNTG1,62,810
MUC4_ENST00000349607,62,825
PLXDC2,62,809
ADAMTS3,62,809
TRPS1,62,809
PCDHGA8,62,807
TCF7L2_ENST00000369397,62,1081
AGBL1,62,807
TRPS1_ENST00000640765,62,809
SNTG1_ENST00000517473,62,810
AGAP1_ENST00000336665,62,809
DIP2B,62,809
VWF,62,809
KCNMA1_ENST00000638848,62,809
NAV3,62,809
ASH1L,62,834
TPO_ENST00000382201,62,809
SNTG1_ENST00000646880,62,810
KCNMA1_ENST00000639406,62,809
FOXP1,62,1088
MAGI1_ENST00000611645,62,809
MUC4_ENST00000346145,62,825
LTBP1_ENST00000418533,62,809
CDH18,62,809
CNTN4_ENST00000427331,62,809
LTBP1_ENST00000407925,62,809
GRM7_ENST00000486284,62,809
CNTN6,62,809
CHD9_ENST00000566029,62,809
AGAP1,62,809
RP1_ENST00000637698,62,809
FOXP1_ENST00000318789,62,1088
SNTG1_ENST00000642164,62,810
KCNMA1_ENST00000638575,62,809
CHD9,62,809
PI4KA,62,809
SOX5_ENST00000646273,62,809
MAGI1_ENST00000621418,62,809
GRM7,62,809
CNTN6_ENST00000350110,62,809
SNTG1_ENST00000642826,62,810
PARD3B_ENST00000462231,62,809
ASH1L_ENST00000368346,62,834
FOXP1_ENST00000493089,62,1088
BCAS3,61,809
THSD7A_ENST00000617773,61,834
TCF7L2_ENST00000629706,61,1081
ERC2_ENST00000612797,61,807
MECOM_ENST00000494292,61,809
CNTN5_ENST00000619298,61,834
TCF4_ENST00000636400,61,809
DNAH8_ENST00000449981,61,809
HELZ_ENST00000358691,61,809
LRBA_ENST00000507224,61,809
RAP1GAP2_ENST00000637138,61,807
TCF4_ENST00000565018,61,809
NAV3_ENST00000536525,61,809
MAGI2_ENST00000522391,61,807
PTPRK_ENST00000368215,61,809
PATJ,61,809
MYCBP2_ENST00000357337,61,809
MAGI2_ENST00000419488,61,807
PLXDC2_ENST00000377242,61,809
TCF4_ENST00000567880,61,809
THSD7A,61,834
TOX,61,809
TCF4_ENST00000568740,61,809
TCF7L2_ENST00000355717,61,1081
TRIM2_ENST00000494872,61,809
SNTG2,61,809
TACC2,61,809
DPYD,61,809
BCAS3_ENST00000390652,61,809
NELL2_ENST00000333837,61,809
PTPRK,61,809
CNTN5_ENST00000279463,61,834
RGS7_ENST00000348120,61,809
ASTN1_ENST00000367657,61,809
FMN1_ENST00000561249,61,809
TSPEAR_ENST00000614657,61,809
BCAS3_ENST00000407086,61,809
FAM155A,61,807
TCF4_ENST00000356073,61,809
DOT1L,61,1056
TSPEAR_ENST00000613245,61,809
PTPRK_ENST00000368226,61,809
RGS7_ENST00000366564,61,809
TCF4_ENST00000564999,61,809
PTPRK_ENST00000368207,61,809
ARHGAP15,61,809
RB1,61,1695
TCF7L2_ENST00000545257,61,1081
ERC2,61,807
TRPS1_ENST00000220888,61,809
RGS7_ENST00000366563,61,809
XKR4,61,809
PDE3A,61,809
TCF4_ENST00000616053,61,809
TCF4_ENST00000564403,61,809
MYCBP2,61,809
TCF4_ENST00000537578,61,809
TCF4_ENST00000566279,61,809
TCF4_ENST00000638154,61,809
TACC2_ENST00000513429,61,809
CPNE4_ENST00000512055,61,834
KCNMA1_ENST00000406533,61,809
TCF4_ENST00000629387,61,809
KCNMA1_ENST00000354353,61,809
ROBO2_ENST00000614793,61,1162
MAGI2_ENST00000637441,61,807
PATJ_ENST00000613764,61,809
PTPRK_ENST00000368210,61,809
MMP26,61,809
ADAMTS3_ENST00000622135,61,809
TCF4_ENST00000566286,61,809
TRPS1_ENST00000520276,61,809
PLXNA2,61,809
TCF4_ENST00000635822,61,809
TSPEAR,61,809
PATJ_ENST00000642238,61,809
EYS_ENST00000393380,61,834
TACC2_ENST00000515603,61,809
SNTG2_ENST00000407292,61,809
NOS1,61,809
PTPRK_ENST00000368213,61,809
GALNTL6,61,809
NPAS3_ENST00000548645,61,809
PCDH15_ENST00000373955,61,809
AGBL4,61,809
PLCB4_ENST00000378473,61,809
ASTN1,61,809
MED13L,61,809
FARP1_ENST00000319562,61,809
FPGT-TNNI3K,61,807
GRIN2A_ENST00000330684,61,1092
TCF4_ENST00000354452,61,809
BCAS3_ENST00000408905,61,809
MAGI2,61,807
BCAS3_ENST00000589222,61,809
TACC2_ENST00000515273,61,809
NOS1_ENST00000317775,61,809
FMN1_ENST00000559047,61,809
RGS7,61,809
FGFR2_ENST00000358487,61,1923
GRIN2A_ENST00000562109,61,1092
TTLL5_ENST00000557636,61,834
PRKCB_ENST00000321728,60,809
TPO_ENST00000382198,60,809
NUP210L,60,809
KAZN_ENST00000636203,60,809
ATP8A2,60,809
WWOX,60,809
DIAPH2_ENST00000373061,60,809
SMYD3,60,809
CTNNB1_ENST00000349496,60,2477
SULF1_ENST00000419716,60,809
MSI2_ENST00000416426,60,809
MAGI2_ENST00000626691,60,807
SMCHD1,60,809
CTNNB1_ENST00000396185,60,2477
DLGAP1,60,809
GRM8,60,809
MAGI2_ENST00000535697,60,807
CTNNB1_ENST00000431914,60,2477
NPAS3_ENST00000357798,60,809
USP34,60,809
DIAPH2,60,809
MACROD2,60,809
WWOX_ENST00000406884,60,809
AUTS2_ENST00000403018,60,809
NRAS,60,2210
UBR1,60,809
MACROD2_ENST00000642719,60,809
PRKCB,60,809
ZFPM2_ENST00000517361,60,809
NLGN4X_ENST00000381092,60,809
SLIT3_ENST00000519560,60,809
COL12A1_ENST00000483888,60,834
GABBR2,60,809
TNR_ENST00000263525,60,809
SMYD3_ENST00000630181,60,809
PLCB1_ENST00000378641,60,809
CNTN1,60,809
PRKCB_ENST00000646168,60,809
LRRC4C_ENST00000528697,60,809
CTNNB1_ENST00000644678,60,2477
PLCB1,60,809
CTNNB1_ENST00000642836,60,2477
NRG3_ENST00000372142,60,809
NLGN4X_ENST00000275857,60,809
DOCK2_ENST00000520908,60,834
MGA_ENST00000545763,60,1057
NUP210L_ENST00000271854,60,809
PDE4D_ENST00000502484,60,809
BCAS3_ENST00000588874,60,809
NOTCH1,60,1798
NLGN4X_ENST00000381093,60,809
SOX5_ENST00000545921,60,809
TGFBR2,60,1640
NLGN4X,60,809
WWOX_ENST00000402655,60,809
COL12A1_ENST00000345356,60,834
NPAS3,60,809
NRG3_ENST00000556918,60,809
CDH4_ENST00000543233,60,809
ESR2_ENST00000556275,60,809
FRYL,60,809
CTNNB1_ENST00000642992,60,2477
FARS2_ENST00000274680,60,809
ATRNL1,60,809
FMN2_ENST00000545751,60,834
KCNQ3,60,809
EPB41L3_ENST00000545076,60,809
GRM8_ENST00000358373,60,809
FARS2,60,809
ZBTB20_ENST00000357258,60,809
C8orf34_ENST00000337103,60,809
COL12A1_ENST00000615798,60,834
LRRC4C_ENST00000530763,60,809
FOXP1_ENST00000484350,60,1088
MAGI2_ENST00000628980,60,807
RAP1GAP2_ENST00000540393,60,807
PCDHA9,60,809
PHACTR1,60,807
FARP1,60,809
NELL2,60,809
MGA,60,1057
MSI2,60,809
WWOX_ENST00000539474,60,809
NRG3_ENST00000404576,60,809
MAST4_ENST00000403666,60,809
MAGI2_ENST00000629359,60,807
RP1_ENST00000636932,60,809
CTNNB1_ENST00000642986,60,2477
TNR,60,809
GALNT17_ENST00000618959,60,809
SLIT3,60,809
XKR4_ENST00000622811,60,809
SULF1_ENST00000402687,60,809
FARP1_ENST00000595437,60,809
PRKCB_ENST00000303531,60,809
COL12A1,60,834
BRINP3,60,810
KMT2A_ENST00000389506,60,1500
ARHGEF28_ENST00000437974,59,809
GIGYF2,59,807
OPCML_ENST00000524381,59,809
EPHA5_ENST00000613740,59,1056
PTK2_ENST00000522684,59,809
NEDD4L_ENST00000357895,59,809
NELL2_ENST00000452445,59,809
IMMP2L_ENST00000452895,59,809
RPTOR_ENST00000544334,59,1056
CTNNB1_ENST00000643992,59,2477
TACC2_ENST00000334433,59,809
NEDD4L_ENST00000586263,59,809
RUNX1T1_ENST00000613302,59,813
CTNNB1_ENST00000645982,59,2477
NRXN3_ENST00000428277,59,809
SUGCT_ENST00000401647,59,807
EBF1_ENST00000517373,59,809
BNC2_ENST00000380667,59,809
RGS6_ENST00000553530,59,809
FOXP1_ENST00000498215,59,1088
RUNX1T1_ENST00000615601,59,813
PHACTR1_ENST00000379350,59,807
RPTOR,59,1056
PXDNL,59,809
MTA3_ENST00000405592,59,807
GIGYF2_ENST00000409480,59,807
PTK2_ENST00000521059,59,809
TACC2_ENST00000453444,59,809
EPHA5,59,1056
ASAP1,59,809
DIAPH3_ENST00000377908,59,809
ARHGEF28_ENST00000426542,59,809
NRXN3_ENST00000335750,59,809
GPC5,59,809
MAD1L1_ENST00000399654,59,809
MTUS2,59,809
ATP8A2_ENST00000255283,59,809
GIGYF2_ENST00000409196,59,807
NRXN3_ENST00000281127,59,809
ATP9B_ENST00000307671,59,809
GRIN2B,59,809
COL12A1_ENST00000416123,59,834
TCF7L2_ENST00000369395,59,1081
CTNNB1_ENST00000646174,59,2477
IMMP2L_ENST00000331762,59,809
TRPS1_ENST00000519076,59,809
RUNX1T1_ENST00000613886,59,813
SUGCT_ENST00000335693,59,807
TCF7L2_ENST00000352065,59,1081
RIMBP2_ENST00000643940,59,809
PTK2,59,809
VAV3_ENST00000527011,59,809
CTNNB1_ENST00000396183,59,2477
MAD1L1,59,809
DLC1_ENST00000316609,59,809
SMARCA2_ENST00000349721,59,809
NELL2_ENST00000551601,59,809
ATP9B_ENST00000458297,59,809
GIGYF2_ENST00000409547,59,807
SMARCA2_ENST00000382194,59,809
ATP9B,59,809
CALN1,59,809
ZBTB20_ENST00000471418,59,809
ZBTB20_ENST00000462705,59,809
BICD2_ENST00000375512,59,809
MARCH1,59,809
NELL2_ENST00000549027,59,809
MAD1L1_ENST00000402746,59,809
ZBTB20_ENST00000464560,59,809
CLSTN2,59,809
ADGRL2_ENST00000359929,59,809
KIRREL3,59,807
BNC2_ENST00000545497,59,809
EPDR1_ENST00000476620,59,809
NEDD4L_ENST00000435432,59,809
TACC2_ENST00000358010,59,809
CTNNB1_ENST00000645900,59,2477
IMMP2L_ENST00000450877,59,809
IQCJ-SCHIP1,59,807
IMMP2L,59,809
CTNNB1_ENST00000647264,59,2477
ANO3,59,809
GIGYF2_ENST00000373563,59,807
GIGYF2_ENST00000629305,59,807
BICD2,59,809
DIAPH3,59,809
SMARCA2_ENST00000450198,59,809
PTK2_ENST00000395218,59,809
RUNX1T1_ENST00000523629,59,813
BTAF1,59,809
CDH18_ENST00000382275,59,809
DYSF_ENST00000258104,59,809
CALN1_ENST00000395276,59,809
RFX4_ENST00000392842,59,809
EPHA5_ENST00000354839,59,1056
ANO3_ENST00000525139,59,809
BNC2,59,809
ASTN1_ENST00000424564,59,809
DLGAP1_ENST00000581527,59,809
DIAPH3_ENST00000400320,59,809
RUNX1T1_ENST00000265814,59,813
RUNX1T1_ENST00000617740,59,813
SUGCT,59,807
EBF1_ENST00000380654,59,809
NELL2_ENST00000429094,59,809
ENOX1,59,809
PLCL1,59,809
CTNNB1_ENST00000643031,59,2477
RUNX1T1_ENST00000614812,59,813
MARCH1_ENST00000514618,59,809
SNX29,59,809
DMD_ENST00000288447,59,809
CTNNB1_ENST00000453024,59,2477
RERE_ENST00000400908,59,809
VAV3,59,809
SMARCA2_ENST00000357248,59,809
PLCB1_ENST00000637919,59,809
DIAPH3_ENST00000400319,59,809
RUNX1T1,59,813
NRXN3_ENST00000557594,59,809
EPHA5_ENST00000432638,59,1056
KIRREL3_ENST00000529097,59,807
EPHA5_ENST00000273854,59,1056
IQCJ-SCHIP1_ENST00000476809,59,807
MAD1L1_ENST00000265854,59,809
RERE,59,809
ASAP1_ENST00000357668,59,809
BCAS3_ENST00000585744,59,809
AGBL4_ENST00000371838,59,809
MGA_ENST00000566586,58,1057
PRDM5_ENST00000515109,58,809
RGS6_ENST00000407322,58,809
PRDM5_ENST00000428209,58,809
ULK4,58,809
PARD3_ENST00000545260,58,809
NTN4_ENST00000344911,58,809
ERC1_ENST00000543086,58,809
PDE1C,58,809
DGKI_ENST00000453654,58,809
PRKN,58,1056
LUZP2_ENST00000533227,58,809
SNTG1_ENST00000643809,58,810
LUZP2,58,809
PARD3_ENST00000350537,58,809
PRKN_ENST00000366897,58,1056
ADAMTSL3,58,809
ERC1_ENST00000611180,58,809
EPRS,58,809
COL18A1_ENST00000400337,58,809
CTNNB1_ENST00000647390,58,2477
CTNNB1_ENST00000646116,58,2477
CTNNB1_ENST00000645493,58,2477
TCF4_ENST00000540999,58,809
DYSF_ENST00000410041,58,809
DYSF_ENST00000409582,58,809
CTNNB1_ENST00000642426,58,2477
HPSE2,58,809
PCDH9_ENST00000456367,58,809
DYSF_ENST00000409762,58,809
DGKI_ENST00000446122,58,809
KIRREL3_ENST00000525704,58,807
CTNNB1_ENST00000450969,58,2477
COL25A1_ENST00000622134,58,809
PRKN_ENST00000366894,58,1056
NTN4,58,809
RGS6_ENST00000555571,58,809
SYNE1_ENST00000367253,58,809
LIPE,58,809
MGA_ENST00000570161,58,1057
CTNNB1_ENST00000642886,58,2477
DIAPH2_ENST00000373054,58,809
DLGAP2_ENST00000612087,58,807
TIAM2,58,809
ADGRL2_ENST00000370713,58,809
SOX5_ENST00000381381,58,809
TCF4_ENST00000568673,58,809
ADGRL2_ENST00000370717,58,809
COL25A1_ENST00000610288,58,809
CTNNB1_ENST00000644873,58,2477
CTNNB1_ENST00000646725,58,2477
NRG1_ENST00000520407,58,809
TBCD_ENST00000539345,58,807
BTAF1_ENST00000544642,58,809
CTNNB1_ENST00000645276,58,2477
ADAM22_ENST00000398209,58,809
ADGRL2_ENST00000627151,58,809
CADM2_ENST00000407528,58,809
SNTG1_ENST00000647073,58,810
DYSF_ENST00000409651,58,809
ADGRL2_ENST00000370715,58,809
CADM2_ENST00000383699,58,809
NTM_ENST00000374791,58,809
PARD3_ENST00000346874,58,809
GNAS_ENST00000313949,58,2196
SNTG1_ENST00000643999,58,810
TBCD,58,807
DYSF_ENST00000394120,58,809
GNAS_ENST00000371075,58,2196
PDZRN4,58,834
ADGRL2_ENST00000319517,58,809
CTNNB1_ENST00000643297,58,2477
PARD3_ENST00000374788,58,809
DIP2C,58,809
DIAPH2_ENST00000355827,58,809
ERC1_ENST00000397203,58,809
TMTC2,58,809
PRKN_ENST00000338468,58,1056
CPNE4_ENST00000511604,58,834
CPNE4_ENST00000512332,58,834
NTN4_ENST00000553059,58,809
DYSF_ENST00000409744,58,809
ADAMTSL3_ENST00000567476,58,809
ERC1_ENST00000546231,58,809
PARD3_ENST00000374794,58,809
CPNE4,58,834
PRDM5,58,809
RGS6,58,809
DYSF_ENST00000429174,58,809
CTNNB1_ENST00000646369,58,2477
NTN4_ENST00000538383,58,809
ERC1_ENST00000355446,58,809
CPNE4_ENST00000502818,58,834
PCDH9_ENST00000544246,58,809
PARD3_ENST00000374790,58,809
CTNNB1_ENST00000644867,58,2477
CTNNB1_ENST00000643977,58,2477
NEGR1,58,1056
CTNNB1_ENST00000644524,58,2477
PCDH9,58,809
HPSE2_ENST00000370546,58,809
CREB5_ENST00000396299,58,809
SOX5,58,809
HPSE2_ENST00000370549,58,809
SPEF2,58,807
RGS6_ENST00000404301,58,809
PTPRG_ENST00000295874,58,834
PRKN_ENST00000366896,58,1056
ERC1,58,809
DYSF_ENST00000413539,58,809
DIAPH2_ENST00000373049,58,809
HPSE2_ENST00000628193,58,809
GPHN_ENST00000543237,58,809
TNRC6B_ENST00000301923,58,807
PARD3,58,809
KCNQ3_ENST00000519445,58,809
DIP2C_ENST00000634311,58,809
RGS6_ENST00000406236,58,809
DNAH14_ENST00000445597,58,809
ADAM22_ENST00000398204,58,809
RGS6_ENST00000556437,58,809
DYSF_ENST00000409366,58,809
LRRC7_ENST00000310961,58,809
NLGN4X_ENST00000538097,58,809
PARD3_ENST00000545693,58,809
CPNE4_ENST00000429747,58,834
CTNNB1_ENST00000642315,58,2477
BRCA2_ENST00000544455,58,1564
DGKI_ENST00000424189,58,809
CASZ1,58,809
PKNOX2,58,809
DYSF,58,809
CHD6,58,809
PTPRG,58,834
RGS6_ENST00000355512,58,809
KCNQ3_ENST00000521134,58,809
ERC1_ENST00000360905,58,809
ASXL3,58,809
MUC5B,57,809
MYO3A,57,834
MAGI2_ENST00000637282,57,807
DLGAP1_ENST00000581699,57,809
DLGAP1_ENST00000400150,57,809
DLGAP1_ENST00000400149,57,809
PSD3,57,809
MBD5_ENST00000638043,57,809
CADPS_ENST00000612439,57,809
CADPS_ENST00000283269,57,809
DLGAP1_ENST00000534970,57,809
HCN1,57,809
DLGAP1_ENST00000539435,57,809
COL23A1,57,809
SHANK2_ENST00000601538,57,809
PRDM16_ENST00000511072,57,809
CADPS,57,809
AFF2_ENST00000370457,57,809
DNAH9_ENST00000454412,57,809
SOX5_ENST00000546136,57,809
EPB41L3_ENST00000342933,57,809
MAGI2_ENST00000519748,57,807
MGAT5,57,809
NELL2_ENST00000395487,57,809
CREB5,57,809
HECW2_ENST00000644978,57,809
BTBD9,57,809
TP63_ENST00000320472,57,1069
EPB41L3_ENST00000400111,57,809
EPHA5_ENST00000511294,57,1056
SLC4A4_ENST00000351898,57,809
MBD5_ENST00000642680,57,809
AFF2_ENST00000342251,57,809
DNAH9,57,809
SLC4A4_ENST00000264485,57,809
SULF1_ENST00000616868,57,809
NXPH1,57,809
AKAP6,57,834
EPB41L3_ENST00000544123,57,809
FRY_ENST00000645780,57,809
MBD5,57,809
AXDND1,57,809
SPEF2_ENST00000440995,57,807
IL1RAPL2,57,809
RREB1_ENST00000379933,57,809
EPB41L3,57,809
CADPS_ENST00000357948,57,809
ESR1,57,1120
MSI2_ENST00000442934,57,809
AXDND1_ENST00000617277,57,809
TRDN,57,809
SOX5_ENST00000537393,57,809
DGKI,57,809
DNAH2,57,809
MSI2_ENST00000322684,57,809
MYO3A_ENST00000543632,57,834
SYNE1_ENST00000367248,57,809
ACACB,57,809
SORCS1_ENST00000612154,57,809
CALN1_ENST00000431984,57,809
AFF2,57,809
LRP1,57,809
COL4A2,57,809
ADCY8,57,834
PRDM16,57,809
DLG2_ENST00000398301,57,809
RREB1_ENST00000349384,57,809
TRPM6,57,809
KCNIP4_ENST00000447367,57,809
PSD3_ENST00000440756,57,809
SORCS1_ENST00000622431,57,809
PRDM16_ENST00000514189,57,809
RREB1,57,809
DLGAP1_ENST00000400155,57,809
PRDM16_ENST00000378391,57,809
TP63,57,1069
COL19A1,57,809
CDH18_ENST00000502796,57,809
EPB41L3_ENST00000540638,57,809
RREB1_ENST00000334984,57,809
MYO3A_ENST00000265944,57,834
MYO3B,57,809
DLGAP1_ENST00000400147,57,809
HECW2_ENST00000644030,57,809
CCSER1,57,809
IMMP2L_ENST00000447215,57,809
DLGAP1_ENST00000515196,57,809
SLC4A4,57,809
KCNB2,57,809
BTBD9_ENST00000314100,57,809
EGFR_ENST00000638463,57,2442
ADAM22,57,809
ADCY8_ENST00000377928,57,834
KCNJ6_ENST00000645093,57,809
KCNIP4,57,809
MSH3,57,809
CAMK1D,57,809
TP63_ENST00000440651,57,1069
MYO3B_ENST00000409044,57,809
ACAP2,57,809
HECW2,57,809
MCC,57,809
SLC8A1_ENST00000406785,56,809
LSAMP,56,809
ESRRG_ENST00000463665,56,809
DNAH2_ENST00000389173,56,809
ZBTB20_ENST00000393785,56,809
DLGAP1_ENST00000400145,56,809
KCNQ5_ENST00000628967,56,809
KDM4C,56,809
TMTC2_ENST00000549919,56,809
SLC8A1_ENST00000405269,56,809
AP000311.1,56,807
TNIK,56,809
SORCS1_ENST00000344440,56,809
TBC1D22A_ENST00000380995,56,809
ADAM22_ENST00000398201,56,809
RALYL_ENST00000521695,56,807
BBS9,56,809
FBN2_ENST00000508989,56,834
PRKN_ENST00000366892,56,1056
DENND5B,56,807
ATXN1_ENST00000436367,56,809
NFIA_ENST00000371191,56,809
EYA4_ENST00000367895,56,809
TNIK_ENST00000341852,56,809
ZBTB20_ENST00000481632,56,809
CTNNB1_ENST00000441708,56,2477
PDE10A,56,809
RALYL_ENST00000522455,56,807
SPTBN1_ENST00000615901,56,809
NRXN1_ENST00000401710,56,809
PDE4D,56,809
MRPS22,56,809
COBL_ENST00000265136,56,809
CDH13_ENST00000431540,56,807
RFX4,56,809
NEGR1_ENST00000306821,56,1056
TNIK_ENST00000357327,56,809
DNAH6_ENST00000237449,56,809
CADPS2,56,809
CACNA2D1_ENST00000423588,56,809
TNIK_ENST00000284483,56,809
EXOC6B_ENST00000272427,56,809
SETBP1,56,861
CADPS2_ENST00000313070,56,809
CDK14,56,809
KCNIP4_ENST00000382148,56,809
CACNB2_ENST00000645287,56,809
KIAA0825_ENST00000513200,56,809
CACNB2,56,809
TP63_ENST00000392460,56,1069
ADAMTS12,56,809
SOX5_ENST00000541536,56,809
PALLD,56,834
CACNA1D,56,817
BBS9_ENST00000396127,56,809
DNAH6,56,809
CFAP61,56,809
DPP6_ENST00000406326,56,809
RALYL,56,807
TNIK_ENST00000470834,56,809
ATXN1,56,809
KCNQ5_ENST00000370398,56,809
RORA_ENST00000335670,56,809
KAT6B_ENST00000372724,56,809
KCNQ5_ENST00000402622,56,809
KCNQ5_ENST00000355194,56,809
EXOC6B,56,809
NRXN1_ENST00000611589,56,809
HECW2_ENST00000644256,56,809
CADPS2_ENST00000412584,56,809
SH3D19_ENST00000604030,56,809
LINGO2,56,809
BBS9_ENST00000355070,56,809
GALNTL6_ENST00000508122,56,809
DENND5B_ENST00000389082,56,807
ACAP2_ENST00000618471,56,809
CORIN_ENST00000502252,56,809
ESRRG_ENST00000493603,56,809
RAP1GAP2_ENST00000542807,56,807
DACH2,56,809
NCOR2_ENST00000429285,56,821
CACNA1D_ENST00000350061,56,817
ADAMTS12_ENST00000352040,56,809
RUNX1T1_ENST00000360348,56,813
RAP1GAP2_ENST00000366401,56,807
GMDS,56,809
HELZ,56,809
PALLD_ENST00000261509,56,834
ACOXL_ENST00000389811,56,809
RALYL_ENST00000521268,56,807
CADPS2_ENST00000334010,56,809
NRXN1_ENST00000628364,56,809
NKAIN2,56,807
KCNQ5_ENST00000629977,56,809
FRY_ENST00000647500,56,809
CADM1_ENST00000452722,56,809
CACNA1D_ENST00000645528,56,817
PSD3_ENST00000523619,56,809
KCNQ5,56,809
ESRRG_ENST00000359162,56,809
PLCB1_ENST00000378637,56,809
CDH13_ENST00000565636,56,807
CORIN_ENST00000610355,56,809
PDE10A_ENST00000366882,56,809
KAT6B_ENST00000372725,56,809
IDH2_ENST00000559482,56,3386
ESRRG_ENST00000366940,56,809
KCNIP4_ENST00000509207,56,809
COBL,56,809
RALYL_ENST00000518566,56,807
PRKDC,56,835
MED12,56,1148
KAT6B_ENST00000372714,56,809
TNIK_ENST00000460047,56,809
EYA4_ENST00000355167,56,809
BBS9_ENST00000350941,56,809
CORIN_ENST00000505909,56,809
CACNA1D_ENST00000422281,56,817
EYA4_ENST00000430974,56,809
RAP1GAP2,56,807
KCNQ5_ENST00000355635,56,809
CADM1_ENST00000542447,56,809
LINGO2_ENST00000308675,56,809
KAT6B,56,809
CREB5_ENST00000396300,56,809
BTBD9_ENST00000419706,56,809
CACNB2_ENST00000377328,56,809
LINGO2_ENST00000613945,56,809
SORBS2_ENST00000284776,56,809
EYA4_ENST00000355286,56,809
TNIK_ENST00000488470,56,809
ESRRG_ENST00000361525,56,809
CNTN3,56,809
ZNF804A,56,809
CACNB2_ENST00000352115,56,809
TBC1D22A,56,809
IDH2_ENST00000540499,56,3386
NCOR2_ENST00000404621,56,821
NKAIN2_ENST00000368416,56,807
KCNQ5_ENST00000403813,56,809
CACNA1D_ENST00000636570,56,817
CORIN,56,809
KCNQ5_ENST00000414165,56,809
TLN2,56,809
DACH2_ENST00000373131,56,809
TNIK_ENST00000475336,56,809
NRXN1_ENST00000342183,56,809
CADPS2_ENST00000615869,56,809
TRHDE,55,809
SPTBN1,55,809
ADAMTS18,55,809
RAPGEF4_ENST00000409036,55,809
TNS1_ENST00000646520,55,809
CNBD1,55,807
TCF12_ENST00000267811,55,809
PCDHGB5,55,807
DISC1_ENST00000622252,55,809
NTNG1_ENST00000370071,55,809
TRPM3,55,809
TBC1D22A_ENST00000355704,55,809
SPATS2L_ENST00000451764,55,809
NCAM1_ENST00000615112,55,807
NTNG1_ENST00000370065,55,809
RABGAP1,55,809
FOXP2_ENST00000635638,55,809
PRKCE,55,809
TBC1D22A_ENST00000406733,55,809
FHOD3_ENST00000257209,55,809
NCAM1_ENST00000316851,55,807
SND1,55,809
GLG1_ENST00000447066,55,809
PIK3R1,55,1240
TRAPPC9_ENST00000438773,55,809
FOXP2_ENST00000393491,55,809
AGAP1_ENST00000409538,55,809
CALN1_ENST00000329008,55,809
SORCS2_ENST00000329016,55,809
KIF6,55,809
NTNG1_ENST00000370074,55,809
PTPRD_ENST00000463477,55,1056
RUNX1T1_ENST00000518844,55,813
SGCZ,55,809
KAT6B_ENST00000372711,55,809
CACNA1B_ENST00000371357,55,809
NCAM1_ENST00000531044,55,807
PLCE1,55,809
DISC1_ENST00000366637,55,809
ESRRG_ENST00000361395,55,809
CACNA1B_ENST00000277551,55,809
SNTG1_ENST00000643740,55,810
PRKG1_ENST00000645324,55,809
ESRRG_ENST00000493748,55,809
KDM6A,55,1243
CELF2_ENST00000417956,55,809
NTNG1_ENST00000370066,55,809
TBC1D22A_ENST00000407381,55,809
KDM4C_ENST00000381306,55,809
UNC80,55,809
MAP3K5,55,809
SMARCA2,55,809
MACROD2_ENST00000402914,55,809
SPATS2L_ENST00000409988,55,809
TCF12_ENST00000557843,55,809
PRIM2,55,809
FOXP2_ENST00000403559,55,809
COG5_ENST00000347053,55,809
TCF12,55,809
ZNF831_ENST00000371030,55,807
HMCN2,55,809
TRAPPC9,55,809
NCAM1_ENST00000618266,55,807
RAPGEF4,55,809
XYLT1,55,809
DLC1_ENST00000511869,55,809
XKR6,55,809
WWOX_ENST00000408984,55,809
RUNX1T1_ENST00000520724,55,813
SORBS2,55,809
ANO2_ENST00000327087,55,809
DOCK10,55,809
MMP16,55,809
COG5_ENST00000393603,55,809
CEP128_ENST00000281129,55,809
GNAS,55,2196
ZNF407_ENST00000577538,55,809
DMD_ENST00000343523,55,809
CACNA1B_ENST00000371355,55,809
LRMDA,55,809
GLG1_ENST00000422840,55,809
DISC1_ENST00000439617,55,809
CREB5_ENST00000409603,55,809
CEP128,55,809
TRPM3_ENST00000377111,55,809
ANO2,55,809
NTNG1,55,809
TCF12_ENST00000333725,55,809
BMPR1A,55,1056
AUTS2_ENST00000643587,55,809
CMSS1,55,809
DISC1_ENST00000620189,55,809
CA10_ENST00000570565,55,809
GLG1,55,809
AGBL4_ENST00000371836,55,809
CA10,55,809
SORL1,55,809
SMARCA4,55,1276
TRIM2_ENST00000632856,55,809
GALNT13_ENST00000392825,55,809
FOXP2,55,809
SLC8A1,55,809
COG5,55,809
PCSK5,55,809
PATJ_ENST00000635137,55,809
CDH20_ENST00000538374,55,809
SOX6,55,809
SLC8A1_ENST00000402441,55,809
SPATS2L_ENST00000358677,55,809
AKAP6_ENST00000557272,55,834
FRAS1_ENST00000325942,55,807
CACNB2_ENST00000282343,55,809
LRMDA_ENST00000372499,55,809
PRKDC_ENST00000338368,55,835
CA10_ENST00000285273,55,809
CACNA1B_ENST00000371363,55,809
XRN1,55,809
ESRRG_ENST00000366938,55,809
ACACB_ENST00000377848,55,809
NTNG1_ENST00000370073,55,809
